# Created At: Thu Sep 25 2025 09:11:23 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=CS%2CACO2%2CIDH3A%2COGDH%2CDLST%2CSUCLG1%2CSDHA%2CFH%2CMDH2%2CPC&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
endocrine gland,memory T cell,4621,0.05%,SDHA,1.626598698948577,0.09804220899810472,347
endocrine gland,memory T cell,4621,0.01%,FH,1.5168968406883445,0.05327077514369237,74
endocrine gland,memory T cell,4621,0.10%,MDH2,1.6394321057923447,0.10327976864152956,676
endocrine gland,memory T cell,4621,0.00%,PC,1.5711888074874878,0.07542836881551211,4
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.02%,CS,1.5985359579829845,0.08658926580425194,118
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.05%,ACO2,1.582658221007912,0.08010925660467298,314
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.02%,IDH3A,1.6001738565831096,0.08725772365901116,163
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.01%,OGDH,1.5594148908342633,0.07062320745355283,35
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.01%,DLST,1.5803326022240423,0.07916012694357269,93
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.21%,SUCLG1,1.5975444555628628,0.08618461463677887,1378
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.08%,SDHA,1.5854008031886804,0.08122855703079046,503
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.03%,FH,1.547583603277439,0.0657946319247196,205
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.76%,MDH2,1.684278190196029,0.12158231641374717,4961
endocrine gland,lymphoid lineage restricted progenitor cell,12563,0.00%,PC,1.4899370670318604,0.04226797407784421,2
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,CS,2.1038167741563587,0.29280406469622616,9
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,ACO2,1.8867754936218262,0.20422535245529294,6
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,IDH3A,1.9392151832580566,0.22562699626633034,2
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,OGDH,1.8027697801589966,0.16994100847661675,2
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,DLST,2.035144805908203,0.26477771643892284,1
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,SUCLG1,1.9346027374267578,0.22374456859629774,7
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,SDHA,2.0825893878936768,0.2841407609470112,4
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,FH,2.302133798599243,0.37374104865310726,4
endocrine gland,myeloid lineage restricted progenitor cell,86,0.00%,MDH2,1.9886313120524088,0.24579466686685178,15
endocrine gland,myeloid lineage restricted progenitor cell,86,,PC,,,
endocrine gland,mononuclear cell,500219,3.22%,CS,1.718468092277176,0.13553587165693853,21048
endocrine gland,mononuclear cell,500219,3.92%,ACO2,1.7209563106914438,0.1365513613479651,25642
endocrine gland,mononuclear cell,500219,5.74%,IDH3A,1.8205344661163627,0.17719111777192068,37555
endocrine gland,mononuclear cell,500219,1.92%,OGDH,1.7466067985768803,0.14701981776163853,12578
endocrine gland,mononuclear cell,500219,2.51%,DLST,1.7226843978032838,0.13725662686533557,16445
endocrine gland,mononuclear cell,500219,7.67%,SUCLG1,1.699137877353791,0.1276468399435384,50185
endocrine gland,mononuclear cell,500219,7.66%,SDHA,1.7498370934350993,0.14833816309205147,50115
endocrine gland,mononuclear cell,500219,2.20%,FH,1.6627164932481626,0.11278257405751188,14422
endocrine gland,mononuclear cell,500219,22.53%,MDH2,1.7599263882953828,0.15245579796750913,147429
endocrine gland,mononuclear cell,500219,0.09%,PC,1.6819370662562718,0.12062685880094008,573
endocrine gland,naive T cell,3135,0.01%,CS,1.5974816409024326,0.08615897876826087,44
endocrine gland,naive T cell,3135,0.01%,ACO2,1.5959917068481446,0.08555090808452868,80
endocrine gland,naive T cell,3135,0.00%,IDH3A,1.5409184694290161,0.06307446287783257,32
endocrine gland,naive T cell,3135,0.03%,OGDH,1.6484260559082031,0.10695037230392906,208
endocrine gland,naive T cell,3135,0.01%,DLST,1.5741615295410156,0.07664159374075771,38
endocrine gland,naive T cell,3135,0.01%,SUCLG1,1.5923445224761963,0.08406242214223791,64
endocrine gland,naive T cell,3135,0.00%,SDHA,1.6999687194824218,0.1279859225625147,20
endocrine gland,naive T cell,3135,0.00%,FH,1.4931866572453425,0.04359419421307416,13
endocrine gland,naive T cell,3135,0.02%,MDH2,1.591006384955512,0.08351630253728734,144
endocrine gland,naive T cell,3135,0.00%,PC,1.5261322657267253,0.05703992935658085,3
endocrine gland,lymphocyte of B lineage,13324,0.04%,CS,1.6557738167898997,0.10994913454469749,280
endocrine gland,lymphocyte of B lineage,13324,0.11%,ACO2,1.6313506016462802,0.09998155169190068,746
endocrine gland,lymphocyte of B lineage,13324,0.05%,IDH3A,1.620761726475969,0.09566002850351846,316
endocrine gland,lymphocyte of B lineage,13324,0.07%,OGDH,1.642786491103887,0.10464875766760123,447
endocrine gland,lymphocyte of B lineage,13324,0.05%,DLST,1.6170396508637421,0.09414097800868879,322
endocrine gland,lymphocyte of B lineage,13324,0.06%,SUCLG1,1.64781005859375,0.10669897197711685,425
endocrine gland,lymphocyte of B lineage,13324,0.07%,SDHA,1.6581018990046652,0.11089926957922674,489
endocrine gland,lymphocyte of B lineage,13324,0.03%,FH,1.616003948709239,0.09371828808129294,207
endocrine gland,lymphocyte of B lineage,13324,0.22%,MDH2,1.676825648470557,0.11854079109958415,1418
endocrine gland,lymphocyte of B lineage,13324,0.00%,PC,1.5558221340179443,0.06915693444133782,4
endocrine gland,hematopoietic cell,516752,3.24%,CS,1.7178415098671815,0.13528015134947705,21232
endocrine gland,hematopoietic cell,516752,3.98%,ACO2,1.7189564278455285,0.1357351707749661,26076
endocrine gland,hematopoietic cell,516752,5.81%,IDH3A,1.8188099775711015,0.17648732089863797,38009
endocrine gland,hematopoietic cell,516752,1.94%,OGDH,1.7462349619988973,0.14686806411753592,12697
endocrine gland,hematopoietic cell,516752,2.53%,DLST,1.7217060810810811,0.13685735703425525,16576
endocrine gland,hematopoietic cell,516752,7.91%,SUCLG1,1.6961391732663704,0.12642301125159017,51770
endocrine gland,hematopoietic cell,516752,7.75%,SDHA,1.7480554274823465,0.14761103102137035,50698
endocrine gland,hematopoietic cell,516752,2.24%,FH,1.6609115735619469,0.11204595169189759,14690
endocrine gland,hematopoietic cell,516752,23.44%,MDH2,1.7568938137173102,0.15121814607825243,153412
endocrine gland,hematopoietic cell,516752,0.09%,PC,1.6805507567514597,0.12006107928470613,578
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,CS,1.7135014004177518,0.13350886938381418,18
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,ACO2,1.5996437072753906,0.08704135955142057,30
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.03%,IDH3A,1.7478607588284754,0.14753158300746666,223
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,OGDH,2.112112283706665,0.29618962135871363,2
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,DLST,1.552040735880534,0.06761367328540861,3
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.01%,SUCLG1,1.575834430632044,0.07732433678385438,61
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,SDHA,1.612085195688101,0.09211896976107393,26
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,FH,1.5977305536684783,0.0862605648454456,23
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.04%,MDH2,1.6872265674024223,0.12278560573962854,249
endocrine gland,hematopoietic oligopotent progenitor cell,739,0.00%,PC,1.4681345224380493,0.033369937174730614,1
endocrine gland,endo-epithelial cell,43159,0.13%,CS,1.8652402410790905,0.19543640256833675,874
endocrine gland,endo-epithelial cell,43159,0.31%,ACO2,1.808526740423635,0.17229053445346312,2033
endocrine gland,endo-epithelial cell,43159,0.16%,IDH3A,1.8002491989785359,0.16891231091957107,1057
endocrine gland,endo-epithelial cell,43159,0.14%,OGDH,1.8711597516143603,0.19785226843044132,934
endocrine gland,endo-epithelial cell,43159,0.13%,DLST,1.823088387719991,0.17823342219556096,831
endocrine gland,endo-epithelial cell,43159,0.65%,SUCLG1,1.9038760574272813,0.21120442075396215,4263
endocrine gland,endo-epithelial cell,43159,0.26%,SDHA,1.7759792065185402,0.15900726118475103,1699
endocrine gland,endo-epithelial cell,43159,0.17%,FH,1.8277178421226894,0.18012279139002577,1109
endocrine gland,endo-epithelial cell,43159,1.21%,MDH2,1.7713502739422347,0.1571181049576525,7894
endocrine gland,endo-epithelial cell,43159,0.01%,PC,1.901570150296982,0.21026333579700807,73
endocrine gland,granulocytopoietic cell,43,0.00%,CS,2.216526985168457,0.33880326504773284,5
endocrine gland,granulocytopoietic cell,43,0.00%,ACO2,1.8867754936218262,0.20422535245529294,6
endocrine gland,granulocytopoietic cell,43,0.00%,IDH3A,2.14426851272583,0.30931319559319653,1
endocrine gland,granulocytopoietic cell,43,0.00%,OGDH,1.8027697801589966,0.16994100847661675,2
endocrine gland,granulocytopoietic cell,43,0.00%,DLST,2.035144805908203,0.26477771643892284,1
endocrine gland,granulocytopoietic cell,43,0.00%,SUCLG1,1.8412158489227295,0.18563158703121568,2
endocrine gland,granulocytopoietic cell,43,0.00%,SDHA,2.1078670819600425,0.29445707304812185,3
endocrine gland,granulocytopoietic cell,43,,FH,,,
endocrine gland,granulocytopoietic cell,43,0.00%,MDH2,1.993906021118164,0.2479473768736278,7
endocrine gland,granulocytopoietic cell,43,,PC,,,
endocrine gland,neural cell,1064,0.00%,CS,1.7704728444417317,0.15676000913806765,15
endocrine gland,neural cell,1064,0.01%,ACO2,1.9416222950768849,0.22660938479908602,63
endocrine gland,neural cell,1064,0.00%,IDH3A,1.8437639872233074,0.18667153117788265,15
endocrine gland,neural cell,1064,0.00%,OGDH,2.028298759460449,0.26198371348800875,20
endocrine gland,neural cell,1064,0.00%,DLST,1.8422279357910156,0.18604463910706023,20
endocrine gland,neural cell,1064,0.01%,SUCLG1,1.8547160355086179,0.19114127228484673,97
endocrine gland,neural cell,1064,0.01%,SDHA,1.9360139807876275,0.22432052409774217,49
endocrine gland,neural cell,1064,0.00%,FH,1.8477823008661685,0.18831148209868537,23
endocrine gland,neural cell,1064,0.03%,MDH2,1.7912795122931986,0.1652516096288532,187
endocrine gland,neural cell,1064,0.00%,PC,1.8101555109024048,0.17295526694670202,4
endocrine gland,connective tissue cell,43201,0.11%,CS,1.7651489588626355,0.15458722925235652,738
endocrine gland,connective tissue cell,43201,0.21%,ACO2,1.769694893065347,0.15644251225021066,1383
endocrine gland,connective tissue cell,43201,0.08%,IDH3A,1.767865388289742,0.15569585623775703,552
endocrine gland,connective tissue cell,43201,0.12%,OGDH,1.731593892230169,0.14089276254011426,769
endocrine gland,connective tissue cell,43201,0.22%,DLST,1.7326631112228832,0.14132913133246988,1429
endocrine gland,connective tissue cell,43201,0.52%,SUCLG1,1.799928254296191,0.16878132723484218,3426
endocrine gland,connective tissue cell,43201,0.28%,SDHA,1.7526921524113908,0.14950336745717951,1848
endocrine gland,connective tissue cell,43201,0.16%,FH,1.7569146313713593,0.1512266421624213,1030
endocrine gland,connective tissue cell,43201,1.01%,MDH2,1.7774290335124434,0.1595989634073688,6630
endocrine gland,connective tissue cell,43201,0.02%,PC,1.6696458664615597,0.11561058426076844,113
endocrine gland,precursor cell,14918,0.02%,CS,1.626079317889636,0.09783023961951451,158
endocrine gland,precursor cell,14918,0.06%,ACO2,1.587504921159195,0.08208728795871426,382
endocrine gland,precursor cell,14918,0.06%,IDH3A,1.683518594770289,0.12127231094165244,402
endocrine gland,precursor cell,14918,0.01%,OGDH,1.5937268733978271,0.08462658608469883,64
endocrine gland,precursor cell,14918,0.02%,DLST,1.5923436245071554,0.08406205566383768,107
endocrine gland,precursor cell,14918,0.23%,SUCLG1,1.5992273460508017,0.08687143454448037,1528
endocrine gland,precursor cell,14918,0.09%,SDHA,1.596287259424077,0.08567152876328203,589
endocrine gland,precursor cell,14918,0.04%,FH,1.5661627271397394,0.07337712896046443,247
endocrine gland,precursor cell,14918,0.87%,MDH2,1.6854006655194405,0.12204042013680452,5684
endocrine gland,precursor cell,14918,0.00%,PC,1.5282472610473632,0.057903099539858005,5
endocrine gland,perivascular cell,8704,0.05%,CS,1.7674026489257812,0.15550700342200752,336
endocrine gland,perivascular cell,8704,0.08%,ACO2,1.7531564860326339,0.14969287091992442,542
endocrine gland,perivascular cell,8704,0.04%,IDH3A,1.7728947324302575,0.1577484281092747,233
endocrine gland,perivascular cell,8704,0.04%,OGDH,1.7315199550612148,0.1408625873623943,231
endocrine gland,perivascular cell,8704,0.05%,DLST,1.7324586165578741,0.14124567313483102,304
endocrine gland,perivascular cell,8704,0.15%,SUCLG1,1.8154513311724292,0.17511659284112585,987
endocrine gland,perivascular cell,8704,0.09%,SDHA,1.7607329109995682,0.15278495536260867,579
endocrine gland,perivascular cell,8704,0.06%,FH,1.7553970336914062,0.15060728142210958,400
endocrine gland,perivascular cell,8704,0.29%,MDH2,1.8323426029103305,0.18201024503010155,1907
endocrine gland,perivascular cell,8704,0.00%,PC,1.663840103149414,0.11324114082356164,15
endocrine gland,goblet cell,15,,CS,,,
endocrine gland,goblet cell,15,,ACO2,,,
endocrine gland,goblet cell,15,,IDH3A,,,
endocrine gland,goblet cell,15,,OGDH,,,
endocrine gland,goblet cell,15,,DLST,,,
endocrine gland,goblet cell,15,,SUCLG1,,,
endocrine gland,goblet cell,15,,SDHA,,,
endocrine gland,goblet cell,15,,FH,,,
endocrine gland,goblet cell,15,0.00%,MDH2,1.6734366416931152,0.11715767238879206,6
endocrine gland,goblet cell,15,,PC,,,
endocrine gland,thyroid follicular cell,4023,0.03%,CS,2.2910987309047153,0.3692374257318571,224
endocrine gland,thyroid follicular cell,4023,0.03%,ACO2,2.245375436754083,0.3505768718256981,199
endocrine gland,thyroid follicular cell,4023,0.02%,IDH3A,2.2845581599644254,0.3665680931985044,112
endocrine gland,thyroid follicular cell,4023,0.04%,OGDH,2.243005760162475,0.34960976132766214,251
endocrine gland,thyroid follicular cell,4023,0.02%,DLST,2.2366451009114585,0.34701385420773173,150
endocrine gland,thyroid follicular cell,4023,0.15%,SUCLG1,2.3603063602258665,0.3974823875539472,1010
endocrine gland,thyroid follicular cell,4023,0.03%,SDHA,2.188783971274771,0.32748080860841955,164
endocrine gland,thyroid follicular cell,4023,0.03%,FH,2.2327995954241073,0.3454444296118848,175
endocrine gland,thyroid follicular cell,4023,0.06%,MDH2,2.2452041395944566,0.35050696216716287,398
endocrine gland,thyroid follicular cell,4023,0.00%,PC,2.2956590091480926,0.37109856280801085,17
endocrine gland,mast cell,297,0.00%,CS,1.6735145023890905,0.11718944883319325,7
endocrine gland,mast cell,297,0.00%,ACO2,1.7791269620259602,0.16029192062193218,12
endocrine gland,mast cell,297,0.00%,IDH3A,1.6130225658416748,0.09250152851161282,4
endocrine gland,mast cell,297,0.00%,OGDH,1.5910924911499023,0.08355144412784683,5
endocrine gland,mast cell,297,0.00%,DLST,1.8247201442718506,0.17889937336253922,4
endocrine gland,mast cell,297,0.00%,SUCLG1,1.7166048132854959,0.13477543173867906,23
endocrine gland,mast cell,297,0.00%,SDHA,1.7248489379882812,0.13814001725866823,10
endocrine gland,mast cell,297,0.00%,FH,1.676781463623047,0.11852275841527926,5
endocrine gland,mast cell,297,0.01%,MDH2,1.6952110169425842,0.12604421284182785,63
endocrine gland,mast cell,297,0.00%,PC,1.6052908897399902,0.08934608310111519,1
endocrine gland,chondrocyte,154,0.00%,CS,1.5926905870437622,0.0842036577342493,1
endocrine gland,chondrocyte,154,0.00%,ACO2,1.7399468421936035,0.1443017617376483,1
endocrine gland,chondrocyte,154,,IDH3A,,,
endocrine gland,chondrocyte,154,0.00%,OGDH,1.5926905870437622,0.0842036577342493,1
endocrine gland,chondrocyte,154,,DLST,,,
endocrine gland,chondrocyte,154,0.00%,SUCLG1,1.5606021881103516,0.07110776625961981,5
endocrine gland,chondrocyte,154,0.00%,SDHA,1.4500172138214111,0.02597591580432113,2
endocrine gland,chondrocyte,154,0.00%,FH,1.8295817375183105,0.18088348287456416,2
endocrine gland,chondrocyte,154,0.00%,MDH2,1.5928519112723214,0.08426949724820647,28
endocrine gland,chondrocyte,154,,PC,,,
endocrine gland,epithelial cell,81729,0.25%,CS,1.830478260818037,0.18124937124007778,1648
endocrine gland,epithelial cell,81729,0.53%,ACO2,1.790676817602041,0.16500563835792392,3479
endocrine gland,epithelial cell,81729,0.25%,IDH3A,1.7840376903529322,0.1622960831033595,1654
endocrine gland,epithelial cell,81729,0.26%,OGDH,1.8194334207028944,0.1767417600064135,1693
endocrine gland,epithelial cell,81729,0.27%,DLST,1.785061267336095,0.162713824515614,1735
endocrine gland,epithelial cell,81729,1.08%,SUCLG1,1.8625257621628302,0.19432857162384853,7081
endocrine gland,epithelial cell,81729,0.52%,SDHA,1.786375580330719,0.1632502208742173,3379
endocrine gland,epithelial cell,81729,0.28%,FH,1.8026837144729582,0.1699058834182931,1812
endocrine gland,epithelial cell,81729,1.90%,MDH2,1.7777739821774,0.15973974357810786,12407
endocrine gland,epithelial cell,81729,0.02%,PC,1.8366082859790231,0.18375115216132643,127
endocrine gland,colon epithelial cell,23,,CS,,,
endocrine gland,colon epithelial cell,23,,ACO2,,,
endocrine gland,colon epithelial cell,23,,IDH3A,,,
endocrine gland,colon epithelial cell,23,,OGDH,,,
endocrine gland,colon epithelial cell,23,,DLST,,,
endocrine gland,colon epithelial cell,23,0.00%,SUCLG1,1.6433627605438232,0.10488394428632945,1
endocrine gland,colon epithelial cell,23,0.00%,SDHA,1.4577649434407551,0.02913791296348936,3
endocrine gland,colon epithelial cell,23,,FH,,,
endocrine gland,colon epithelial cell,23,0.00%,MDH2,1.5481985265558416,0.06604559391680571,11
endocrine gland,colon epithelial cell,23,,PC,,,
endocrine gland,epithelial cell of thymus,39108,0.10%,CS,1.7184829477163461,0.13554193444678306,650
endocrine gland,epithelial cell of thymus,39108,0.28%,ACO2,1.7611259701727782,0.15294537035514685,1834
endocrine gland,epithelial cell of thymus,39108,0.14%,IDH3A,1.7428496507109787,0.14548645360694548,945
endocrine gland,epithelial cell of thymus,39108,0.10%,OGDH,1.7345076151857612,0.1420819088011277,683
endocrine gland,epithelial cell of thymus,39108,0.10%,DLST,1.731996511047632,0.14105707900694958,681
endocrine gland,epithelial cell of thymus,39108,0.50%,SUCLG1,1.7621989232587638,0.1533832631026347,3252
endocrine gland,epithelial cell of thymus,39108,0.23%,SDHA,1.7324118352745594,0.1412265807952411,1532
endocrine gland,epithelial cell of thymus,39108,0.14%,FH,1.7518192920235547,0.1491471363801686,934
endocrine gland,epithelial cell of thymus,39108,1.14%,MDH2,1.7465394216474008,0.1469923199435583,7483
endocrine gland,epithelial cell of thymus,39108,0.01%,PC,1.7819359643118722,0.1614383283677542,56
endocrine gland,medullary thymic epithelial cell,14983,0.05%,CS,1.656132827570409,0.11009565373468666,324
endocrine gland,medullary thymic epithelial cell,14983,0.08%,ACO2,1.668632553939664,0.11519703197216201,491
endocrine gland,medullary thymic epithelial cell,14983,0.06%,IDH3A,1.6520459928565263,0.10842773804968095,362
endocrine gland,medullary thymic epithelial cell,14983,0.04%,OGDH,1.653352227009518,0.10896083727795758,284
endocrine gland,medullary thymic epithelial cell,14983,0.04%,DLST,1.662734113420759,0.11278976518813091,280
endocrine gland,medullary thymic epithelial cell,14983,0.18%,SUCLG1,1.6977872363870048,0.127095617442256,1161
endocrine gland,medullary thymic epithelial cell,14983,0.09%,SDHA,1.6794939398960032,0.11962977204259852,613
endocrine gland,medullary thymic epithelial cell,14983,0.05%,FH,1.7001219053526182,0.12804844065622523,296
endocrine gland,medullary thymic epithelial cell,14983,0.45%,MDH2,1.7209663622618847,0.13655546358678097,2966
endocrine gland,medullary thymic epithelial cell,14983,0.00%,PC,1.7955295856182392,0.16698614612409718,26
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.00%,CS,1.6250116257440477,0.09739449396277561,21
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.01%,ACO2,1.6524720739145748,0.10860162990720797,61
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.01%,IDH3A,1.6096710854388299,0.09113372503453421,47
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.01%,OGDH,1.5939984321594238,0.0847374144273106,64
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.00%,DLST,1.575932416048917,0.07736432651310601,22
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.02%,SUCLG1,1.7082095816115703,0.13134917656358439,121
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.01%,SDHA,1.66260218216201,0.11273592150929009,59
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.01%,FH,1.7302580137510557,0.1403475648933864,37
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.04%,MDH2,1.7076513877900843,0.1311213669516695,237
endocrine gland,neuro-medullary thymic epithelial cell,1724,0.00%,PC,1.6709531784057616,0.11614412335632393,5
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,CS,1.872100618150499,0.19823625412181076,18
endocrine gland,medullary thymic epithelial cell type 2,622,0.01%,ACO2,1.8854182475322,0.20367143427660808,37
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,IDH3A,1.9506349563598633,0.23028762484790902,8
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,OGDH,1.696769290500217,0.12668017418850927,9
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,DLST,1.7735145092010498,0.15800137090475774,8
endocrine gland,medullary thymic epithelial cell type 2,622,0.01%,SUCLG1,1.8849322296852289,0.20347308106516004,43
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,SDHA,1.9170551300048828,0.21658305321769755,32
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,FH,2.026124393238741,0.2610963129005041,17
endocrine gland,medullary thymic epithelial cell type 2,622,0.02%,MDH2,1.8442774233610735,0.186881074320041,138
endocrine gland,medullary thymic epithelial cell type 2,622,0.00%,PC,1.9128007888793945,0.21484677495117935,3
endocrine gland,medullary thymic epithelial cell type 1,3535,0.01%,CS,1.72593747652494,0.138584270727706,78
endocrine gland,medullary thymic epithelial cell type 1,3535,0.02%,ACO2,1.7793921704562206,0.1604001572724442,106
endocrine gland,medullary thymic epithelial cell type 1,3535,0.01%,IDH3A,1.7609817295858305,0.15288650300321624,73
endocrine gland,medullary thymic epithelial cell type 1,3535,0.01%,OGDH,1.767239626716165,0.15544047092939176,34
endocrine gland,medullary thymic epithelial cell type 1,3535,0.01%,DLST,1.800673765294692,0.1690855845818595,68
endocrine gland,medullary thymic epithelial cell type 1,3535,0.05%,SUCLG1,1.7536495230292197,0.14989408878104815,354
endocrine gland,medullary thymic epithelial cell type 1,3535,0.03%,SDHA,1.7784877511906751,0.16003104641173327,187
endocrine gland,medullary thymic epithelial cell type 1,3535,0.01%,FH,1.8121532733623797,0.17377059214950236,65
endocrine gland,medullary thymic epithelial cell type 1,3535,0.09%,MDH2,1.7591243790991513,0.15212848262163295,567
endocrine gland,medullary thymic epithelial cell type 1,3535,0.00%,PC,1.8927245669894748,0.2066532834766882,9
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,CS,1.744240592507755,0.1460541236504372,17
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,ACO2,1.7773180422575579,0.1595536657460043,23
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,IDH3A,1.8837329016791449,0.202983612287277,18
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,OGDH,1.7708609444754464,0.15691840021059747,28
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,DLST,1.8303969701131184,0.18121619494319494,12
endocrine gland,medullary thymic epithelial cell type 3,791,0.02%,SUCLG1,1.803839111328125,0.17037742305031997,100
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,SDHA,1.8244247436523438,0.17877881470011958,20
endocrine gland,medullary thymic epithelial cell type 3,791,0.00%,FH,2.000302791595459,0.2505580216780822,8
endocrine gland,medullary thymic epithelial cell type 3,791,0.03%,MDH2,1.8307438340297966,0.18135775676492086,172
endocrine gland,medullary thymic epithelial cell type 3,791,,PC,,,
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,CS,1.6282267252604166,0.09870663778253662,30
endocrine gland,myo-medullary thymic epithelial cell,1075,0.01%,ACO2,1.7214804149809337,0.13676525836759487,42
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,IDH3A,1.7565963451678936,0.151096743453947,13
endocrine gland,myo-medullary thymic epithelial cell,1075,0.01%,OGDH,1.712987158033583,0.13329899719702462,36
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,DLST,1.7215780530657088,0.136805106343951,14
endocrine gland,myo-medullary thymic epithelial cell,1075,0.01%,SUCLG1,1.7701209573184742,0.15661639724932672,51
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,SDHA,1.6729161398751395,0.11694524560692916,28
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,FH,1.7944984436035156,0.16656531727726775,17
endocrine gland,myo-medullary thymic epithelial cell,1075,0.05%,MDH2,1.7822488601731812,0.16156602717413798,323
endocrine gland,myo-medullary thymic epithelial cell,1075,0.00%,PC,1.7488067944844563,0.14791767831585417,3
endocrine gland,corticomedullary thymic epithelial cell,5712,0.02%,CS,1.7116969374359632,0.1327724334080421,122
endocrine gland,corticomedullary thymic epithelial cell,5712,0.04%,ACO2,1.8095480111929088,0.17270733465556656,234
endocrine gland,corticomedullary thymic epithelial cell,5712,0.02%,IDH3A,1.721097638530116,0.13660903995142037,124
endocrine gland,corticomedullary thymic epithelial cell,5712,0.02%,OGDH,1.7337645002939168,0.14177862935122523,103
endocrine gland,corticomedullary thymic epithelial cell,5712,0.02%,DLST,1.7451186598392956,0.1464124797811103,114
endocrine gland,corticomedullary thymic epithelial cell,5712,0.09%,SUCLG1,1.7934987540979273,0.1661573248030817,591
endocrine gland,corticomedullary thymic epithelial cell,5712,0.04%,SDHA,1.7349587410791523,0.14226602193664137,289
endocrine gland,corticomedullary thymic epithelial cell,5712,0.03%,FH,1.753959566004136,0.15002062326973986,170
endocrine gland,corticomedullary thymic epithelial cell,5712,0.15%,MDH2,1.772534426294192,0.1576013802598214,990
endocrine gland,corticomedullary thymic epithelial cell,5712,0.00%,PC,1.6516312190464564,0.10825846089707303,7
endocrine gland,cortical thymic epithelial cell,17833,0.03%,CS,1.8279848393705702,0.18023175809134134,194
endocrine gland,cortical thymic epithelial cell,17833,0.16%,ACO2,1.7968552600052277,0.16752717928498267,1076
endocrine gland,cortical thymic epithelial cell,17833,0.07%,IDH3A,1.8273298707726884,0.17996445283578932,438
endocrine gland,cortical thymic epithelial cell,17833,0.04%,OGDH,1.8036321271929825,0.1702929488521395,285
endocrine gland,cortical thymic epithelial cell,17833,0.04%,DLST,1.8033372369004694,0.17017259846396068,273
endocrine gland,cortical thymic epithelial cell,17833,0.23%,SUCLG1,1.8019421602039518,0.16960324088852374,1474
endocrine gland,cortical thymic epithelial cell,17833,0.09%,SDHA,1.7909018684463247,0.16509748592685783,602
